"filename", "language", "XML", "C#", "Log", "JSON", "Properties", "Markdown", "Yarn Spinner", "YAML", "ShaderLab", "comment", "blank", "total"
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Spine-Skeleton-Lit-ZWrite.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 61, 4, 16, 81
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Spine-Skeleton-Lit.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 59, 4, 16, 79
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Spine-Skeleton-Tint.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 103, 6, 20, 129
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Spine-Skeleton-TintBlack.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 107, 8, 20, 135
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Spine-Skeleton.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 99, 1, 19, 119
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Spine-Special-Skeleton-Grayscale.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 104, 4, 20, 128
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Sprite/CGIncludes/ShaderMaths.cginc", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 61, 4, 12, 77
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Sprite/CGIncludes/ShaderShared.cginc", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 265, 49, 76, 390
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Sprite/CGIncludes/SpriteLighting.cginc", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 125, 32, 50, 207
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Sprite/CGIncludes/SpritePixelLighting.cginc", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 163, 26, 63, 252
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Sprite/CGIncludes/SpriteShadows.cginc", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 30, 9, 12, 51
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Sprite/CGIncludes/SpriteSpecular.cginc", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 144, 55, 47, 246
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Sprite/CGIncludes/SpriteUnlit.cginc", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 43, 9, 20, 72
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Sprite/CGIncludes/SpriteVertexLighting.cginc", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 320, 43, 111, 474
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Sprite/CameraDepthNormalsTexture.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 494, 3, 26, 523
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Sprite/CameraDepthTexture.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 488, 2, 29, 519
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Sprite/CameraNormalsTexture.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 494, 3, 26, 523
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Sprite/README.md", "Markdown", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 15, 47
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Sprite/SpriteDepthNormalsTexture.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 421, 1, 25, 447
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Sprite/SpritesPixelLit.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 137, 2, 30, 169
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Sprite/SpritesUnlit.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 87, 1, 20, 108
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Sprite/SpritesVertexLit.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 109, 1, 26, 136
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Utility/Hidden-Spine-Bones.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 46, 8, 13, 67
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Shaders/Utility/HiddenPass.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 1, 13
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/SkeletonDataModifierAssets/BlendModeMaterials/BlendModeMaterialsAsset.cs", "C#", 0, 79, 0, 0, 0, 0, 0, 0, 0, 30, 21, 130
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/SpineAttributes.cs", "C#", 0, 145, 0, 0, 0, 0, 0, 0, 0, 125, 29, 299
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Utility/AtlasUtilities.cs", "C#", 0, 528, 0, 0, 0, 0, 0, 0, 0, 120, 107, 755
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Utility/AttachmentCloneExtensions.cs", "C#", 0, 59, 0, 0, 0, 0, 0, 0, 0, 55, 10, 124
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Utility/AttachmentRegionExtensions.cs", "C#", 0, 126, 0, 0, 0, 0, 0, 0, 0, 53, 29, 208
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Utility/MaterialChecks.cs", "C#", 0, 111, 0, 0, 0, 0, 0, 0, 0, 31, 17, 159
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Utility/SkeletonExtensions.cs", "C#", 0, 471, 0, 0, 0, 0, 0, 0, 0, 69, 75, 615
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Utility/SkinUtilities.cs", "C#", 0, 104, 0, 0, 0, 0, 0, 0, 0, 40, 25, 169
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Utility/TimelineExtensions.cs", "C#", 0, 46, 0, 0, 0, 0, 0, 0, 0, 36, 10, 92
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Utility/YieldInstructions/WaitForSpineAnimation.cs", "C#", 0, 58, 0, 0, 0, 0, 0, 0, 0, 40, 11, 109
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Utility/YieldInstructions/WaitForSpineAnimationComplete.cs", "C#", 0, 19, 0, 0, 0, 0, 0, 0, 0, 39, 5, 63
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Utility/YieldInstructions/WaitForSpineAnimationEnd.cs", "C#", 0, 17, 0, 0, 0, 0, 0, 0, 0, 38, 5, 60
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Utility/YieldInstructions/WaitForSpineEvent.cs", "C#", 0, 98, 0, 0, 0, 0, 0, 0, 0, 36, 26, 160
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/Runtime/spine-unity/Utility/YieldInstructions/WaitForSpineTrackEntryEnd.cs", "C#", 0, 39, 0, 0, 0, 0, 0, 0, 0, 35, 12, 86
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/Spine/package.json", "JSON", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 1, 20
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/TextMesh Pro/Shaders/TMP_Bitmap-Custom-Atlas.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 109, 2, 33, 144
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/TextMesh Pro/Shaders/TMP_Bitmap-Mobile.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 112, 3, 31, 146
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/TextMesh Pro/Shaders/TMP_Bitmap.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 109, 2, 33, 144
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/TextMesh Pro/Shaders/TMP_SDF Overlay.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 243, 4, 71, 318
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/TextMesh Pro/Shaders/TMP_SDF SSD.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 241, 4, 66, 311
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/TextMesh Pro/Shaders/TMP_SDF-Mobile Masking.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 188, 10, 50, 248
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/TextMesh Pro/Shaders/TMP_SDF-Mobile Overlay.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 183, 8, 50, 241
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/TextMesh Pro/Shaders/TMP_SDF-Mobile SSD.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 82, 4, 21, 107
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/TextMesh Pro/Shaders/TMP_SDF-Mobile.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 183, 8, 50, 241
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/TextMesh Pro/Shaders/TMP_SDF-Surface-Mobile.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 103, 8, 28, 139
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/TextMesh Pro/Shaders/TMP_SDF-Surface.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 122, 4, 33, 159
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/TextMesh Pro/Shaders/TMP_SDF.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 243, 4, 71, 318
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/TextMesh Pro/Shaders/TMP_Sprite.shader", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 22, 115
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/TextMesh Pro/Shaders/TMPro.cginc", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 63, 2, 20, 85
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/TextMesh Pro/Shaders/TMPro_Mobile.cginc", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 122, 2, 34, 158
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/TextMesh Pro/Shaders/TMPro_Properties.cginc", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 62, 10, 14, 86
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/TextMesh Pro/Shaders/TMPro_Surface.cginc", "ShaderLab", 0, 0, 0, 0, 0, 0, 0, 0, 76, 7, 19, 102
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/TextMesh Pro/Sprites/EmojiOne.json", "JSON", 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 2, 157
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/VSCode/Plugins/Editor/VSCode.cs", "C#", 0, 451, 0, 0, 0, 0, 0, 0, 0, 917, 72, 1440
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/VSCode/README.md", "Markdown", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 13, 38
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/.github/FUNDING.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 4
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/.github/ISSUE_TEMPLATE/bug_report.md", "Markdown", 0, 0, 0, 0, 0, 14, 0, 0, 0, 4, 8, 26
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/.github/ISSUE_TEMPLATE/bug_report_beta.md", "Markdown", 0, 0, 0, 0, 0, 14, 0, 0, 0, 12, 13, 39
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/.github/ISSUE_TEMPLATE/feature_request.md", "Markdown", 0, 0, 0, 0, 0, 11, 0, 0, 0, 4, 6, 21
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/.github/PULL_REQUEST_TEMPLATE.md", "Markdown", 0, 0, 0, 0, 0, 16, 0, 0, 0, 31, 13, 60
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/.github/RELEASE_TEMPLATE.md", "Markdown", 0, 0, 0, 0, 0, 22, 0, 0, 0, 1, 16, 39
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/.github/workflows/release.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 4, 38
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/.github/workflows/test.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 65, 0, 5, 8, 78
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/.github/workflows/update_dlls.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 20, 86
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/CHANGELOG.md", "Markdown", 0, 0, 0, 0, 0, 271, 0, 0, 0, 0, 104, 375
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/CODE_OF_CONDUCT.md", "Markdown", 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 20, 77
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/CONTRIBUTING.md", "Markdown", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 19, 44
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/CONTRIBUTORS.md", "Markdown", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 3, 15
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Editor/AssemblyInfo.cs", "C#", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Editor/Editors/DialogueRunnerEditor.cs", "C#", 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 18, 107
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Editor/Editors/InMemoryVariableStorageEditor.cs", "C#", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 9, 39
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Editor/Editors/LanguagePropertyAttributeEditor.cs", "C#", 0, 41, 0, 0, 0, 0, 0, 0, 0, 9, 11, 61
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Editor/Editors/LineViewEditor.cs", "C#", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 24, 128
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Editor/Editors/LocalizationEditor.cs", "C#", 0, 207, 0, 0, 0, 0, 0, 0, 0, 39, 54, 300
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Editor/Editors/YarnImporterEditor.cs", "C#", 0, 93, 0, 0, 0, 0, 0, 0, 0, 16, 26, 135
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Editor/Editors/YarnLinesAsCanvasTextEditor.cs", "C#", 0, 129, 0, 0, 0, 0, 0, 0, 0, 23, 43, 195
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Editor/Editors/YarnProjectEditor.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Editor/Editors/YarnProjectImporterEditor.cs", "C#", 0, 237, 0, 0, 0, 0, 0, 0, 0, 135, 72, 444
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Editor/Importers/YarnImporter.cs", "C#", 0, 148, 0, 0, 0, 0, 0, 0, 0, 61, 41, 250
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Editor/Importers/YarnProjectImporter.cs", "C#", 0, 684, 0, 0, 0, 0, 0, 0, 0, 154, 191, 1029
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Editor/Utility/YarnEditorUtility.cs", "C#", 0, 121, 0, 0, 0, 0, 0, 0, 0, 87, 25, 233
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Editor/Utility/YarnPreventPlayMode.cs", "C#", 0, 83, 0, 0, 0, 0, 0, 0, 0, 29, 23, 135
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Editor/Utility/YarnProjectUtility.cs", "C#", 0, 317, 0, 0, 0, 0, 0, 0, 0, 193, 112, 622
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Editor/YarnSpinnerEditorWindow.cs", "C#", 0, 323, 0, 0, 0, 0, 0, 0, 0, 67, 83, 473
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/GitVersion.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 10
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/LICENSE.md", "Markdown", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 4, 21
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/README.md", "Markdown", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 19, 41
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/AssemblyExtensions.cs", "C#", 0, 20, 0, 0, 0, 0, 0, 0, 0, 30, 3, 53
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/AssemblyInfo.cs", "C#", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/Commands/ActionManager.cs", "C#", 0, 330, 0, 0, 0, 0, 0, 0, 0, 42, 41, 413
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/Commands/DefaultActions.cs", "C#", 0, 82, 0, 0, 0, 0, 0, 0, 0, 30, 13, 125
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/Commands/DispatchCommand.cs", "C#", 0, 35, 0, 0, 0, 0, 0, 0, 0, 3, 6, 44
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/Commands/YarnActionAttribute.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 0, 0, 9, 3, 25
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/Commands/YarnCommandAttribute.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 0, 0, 154, 6, 178
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/Commands/YarnFunctionAttribute.cs", "C#", 0, 16, 0, 0, 0, 0, 0, 0, 0, 12, 3, 31
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/Commands/YarnParameterAttribute.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 0, 0, 15, 3, 31
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/Commands/YarnStateInjectorAttribute.cs", "C#", 0, 11, 0, 0, 0, 0, 0, 0, 0, 48, 4, 63
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/Culture.cs", "C#", 0, 11, 0, 0, 0, 0, 0, 0, 0, 18, 4, 33
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/Cultures.cs", "C#", 0, 47, 0, 0, 0, 0, 0, 0, 0, 6, 8, 61
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/DialogueOption.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 38, 5, 53
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/DialogueRunner.cs", "C#", 0, 717, 0, 0, 0, 0, 0, 0, 0, 519, 188, 1424
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/InMemoryVariableStorage.cs", "C#", 0, 219, 0, 0, 0, 0, 0, 0, 0, 122, 46, 387
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/LanguageAttribute.cs", "C#", 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/LineProviders/AudioLineProvider.cs", "C#", 0, 139, 0, 0, 0, 0, 0, 0, 0, 24, 38, 201
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/LineProviders/LineProviderBase.cs", "C#", 0, 55, 0, 0, 0, 0, 0, 0, 0, 113, 15, 183
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/LineProviders/TextLineProvider.cs", "C#", 0, 24, 0, 0, 0, 0, 0, 0, 0, 1, 5, 30
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/LineStatus.cs", "C#", 0, 11, 0, 0, 0, 0, 0, 0, 0, 66, 3, 80
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/Localization.cs", "C#", 0, 163, 0, 0, 0, 0, 0, 0, 0, 32, 44, 239
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/SampleRenderDetector.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 0, 0, 6, 2, 23
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/SerializedDictionary.cs", "C#", 0, 84, 0, 0, 0, 0, 0, 0, 0, 16, 26, 126
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/StringTableEntry.cs", "C#", 0, 153, 0, 0, 0, 0, 0, 0, 0, 68, 26, 247
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/VariableStorageBehaviour.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 0, 0, 40, 8, 61
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/Views/CharacterColorView.cs", "C#", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 9, 44
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/Views/DialogueCharacterNameView.cs", "C#", 0, 28, 0, 0, 0, 0, 0, 0, 0, 41, 8, 77
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/Views/DialogueViewBase.cs", "C#", 0, 36, 0, 0, 0, 0, 0, 0, 0, 129, 10, 175
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/Views/LineView.cs", "C#", 0, 311, 0, 0, 0, 0, 0, 0, 0, 62, 70, 443
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/Views/OptionView.cs", "C#", 0, 80, 0, 0, 0, 0, 0, 0, 0, 9, 16, 105
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/Views/OptionsListView.cs", "C#", 0, 99, 0, 0, 0, 0, 0, 0, 0, 24, 35, 158
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/Views/VoiceOverPlaybackFmod.cs", "C#", 0, 132, 0, 0, 0, 0, 0, 0, 0, 69, 24, 225
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/Views/VoiceOverPlaybackUnity.cs", "C#", 0, 95, 0, 0, 0, 0, 0, 0, 0, 53, 21, 169
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/YarnLinesAsCanvasText.cs", "C#", 0, 31, 0, 0, 0, 0, 0, 0, 0, 19, 13, 63
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Runtime/YarnProject.cs", "C#", 0, 38, 0, 0, 0, 0, 0, 0, 0, 7, 11, 56
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Samples/3D/Dialogue/3dSampleDialogue.yarn", "Yarn Spinner", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 7, 35
"/Users/kami/UnityProjects/PuppyDays/Assets/Plugins/YarnSpinner-Unity-2.0.1/Samples/3D/Scripts/Spinner.cs", "C#", 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 3, 16
